id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,team,player_name
8482476,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482476.png,Emil,Heineman,51.0,L,L,74,198,188,90,2001-11-16,{'default': 'Leksand'},SWE,,MTL,Emil Heineman
8479339,https://assets.nhle.com/mugs/nhl/20242025/MTL/8479339.png,Patrik,Laine,92.0,R,R,76,208,193,94,1998-04-19,"{'default': 'Tampere', 'sv': 'Tammerfors'}",FIN,,MTL,Patrik Laine
8481618,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481618.png,Alex,Newhook,15.0,C,L,71,200,180,91,2001-01-28,"{'default': ""St. John's""}",CAN,{'default': 'NL'},MTL,Alex Newhook
8479543,https://assets.nhle.com/mugs/nhl/20242025/MTL/8479543.png,Michael,Pezzetta,55.0,L,L,73,219,185,99,1998-03-13,{'default': 'Toronto'},CAN,{'default': 'ON'},MTL,Michael Pezzetta
8483515,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483515.png,Juraj,Slafkovský,20.0,L,L,75,225,191,102,2004-03-30,"{'default': 'Kosice', 'cs': 'Košice', 'fi': 'Košice', 'sk': 'Košice'}",SVK,,MTL,Juraj Slafkovský
8480018,https://assets.nhle.com/mugs/nhl/20242025/MTL/8480018.png,Nick,Suzuki,14.0,C,R,71,207,180,94,1999-08-10,"{'default': 'London', 'sk': 'Londýn'}",CAN,{'default': 'ON'},MTL,Nick Suzuki
8478851,https://assets.nhle.com/mugs/nhl/20242025/MTL/8478851.png,Alexandre,Carrier,45.0,D,R,71,174,180,79,1996-10-08,"{'default': 'Quebec City', 'fr': 'Québec'}",CAN,{'default': 'QC'},MTL,Alexandre Carrier
8482087,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482087.png,Kaiden,Guhle,21.0,D,L,75,202,191,92,2002-01-18,{'default': 'Edmonton'},CAN,{'default': 'AB'},MTL,Kaiden Guhle
8483457,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483457.png,Lane,Hutson,48.0,D,L,69,162,175,73,2004-02-14,{'default': 'Holland'},USA,{'default': 'MI'},MTL,Lane Hutson
8476875,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476875.png,Mike,Matheson,8.0,D,L,74,196,188,89,1994-02-27,{'default': 'Pointe-Claire'},CAN,{'default': 'QC'},MTL,Mike Matheson
8475233,https://assets.nhle.com/mugs/nhl/20242025/MTL/8475233.png,David,Savard,58.0,D,R,73,235,185,107,1990-10-22,{'default': 'St-Hyacinthe'},CAN,{'default': 'QC'},MTL,David Savard
8481593,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481593.png,Jayden,Struble,47.0,D,L,72,207,183,94,2001-09-08,{'default': 'Cumberland'},USA,{'default': 'RI'},MTL,Jayden Struble
8482964,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482964.png,Arber,Xhekaj,72.0,D,L,76,240,193,109,2001-01-30,{'default': 'Hamilton'},CAN,{'default': 'ON'},MTL,Arber Xhekaj
8482487,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482487.png,Jakub,Dobes,75.0,G,L,76,215,193,98,2001-05-27,{'default': 'Ostrava'},CZE,,MTL,Jakub Dobes
8478470,https://assets.nhle.com/mugs/nhl/20242025/MTL/8478470.png,Sam,Montembeault,35.0,G,L,75,218,191,99,1996-10-30,{'default': 'Becancour'},CAN,{'default': 'QC'},MTL,Sam Montembeault
8482496,https://assets.nhle.com/mugs/nhl/20242025/VAN/8482496.png,Nils,Aman,88.0,C,L,74,179,188,81,2000-02-07,{'default': 'Avesta'},SWE,,VAN,Nils Aman
8476927,https://assets.nhle.com/mugs/nhl/20242025/VAN/8476927.png,Teddy,Blueger,53.0,C,L,72,185,183,84,1994-08-15,"{'default': 'Riga', 'fi': 'Riika'}",LVA,,VAN,Teddy Blueger
8478444,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478444.png,Brock,Boeser,6.0,R,R,73,208,185,94,1997-02-25,{'default': 'Burnsville'},USA,{'default': 'MN'},VAN,Brock Boeser
8480078,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480078.png,Filip,Chytil,72.0,C,L,74,210,188,95,1999-09-05,"{'default': 'Kromeriz', 'cs': 'Kroměříž', 'sk': 'Kroměříž'}",CZE,,VAN,Filip Chytil
8478498,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478498.png,Jake,DeBrusk,74.0,L,L,73,198,185,90,1996-10-17,{'default': 'Edmonton'},CAN,{'default': 'AB'},VAN,Jake DeBrusk
8478856,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478856.png,Conor,Garland,8.0,R,R,70,165,178,75,1996-03-11,{'default': 'Scituate'},USA,{'default': 'MA'},VAN,Conor Garland
8481535,https://assets.nhle.com/mugs/nhl/20242025/VAN/8481535.png,Nils,Hoglander,21.0,L,L,69,185,175,84,2000-12-20,{'default': 'Bockträsk'},SWE,,VAN,Nils Hoglander
8478057,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478057.png,Dakota,Joshua,81.0,C,L,75,206,191,93,1996-05-15,{'default': 'Dearborn'},USA,{'default': 'MI'},VAN,Dakota Joshua
8482055,https://assets.nhle.com/mugs/nhl/20242025/VAN/8482055.png,Drew,O'Connor,18.0,L,L,76,209,193,95,1998-06-09,{'default': 'Chatham'},USA,{'default': 'NJ'},VAN,Drew O'Connor
8480012,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480012.png,Elias,Pettersson,40.0,C,L,74,176,188,80,1998-11-12,{'default': 'Sundsvall'},SWE,,VAN,Elias Pettersson
8480748,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480748.png,Kiefer,Sherwood,44.0,L,R,72,194,183,88,1995-03-31,{'default': 'Columbus'},USA,{'default': 'OH'},VAN,Kiefer Sherwood
8480459,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480459.png,Pius,Suter,24.0,C,L,71,179,180,81,1996-05-24,{'default': 'Zurich'},CHE,,VAN,Pius Suter
8475762,https://assets.nhle.com/mugs/nhl/20242025/VAN/8475762.png,Derek,Forbort,27.0,D,L,76,216,193,98,1992-03-04,{'default': 'Duluth'},USA,{'default': 'MN'},VAN,Derek Forbort
8479425,https://assets.nhle.com/mugs/nhl/20242025/VAN/8479425.png,Filip,Hronek,17.0,D,R,72,190,183,86,1997-11-02,"{'default': 'Hradec Kralove', 'cs': 'Hradec Králové', 'fi': 'Hradec Králové', 'sk': 'Hradec Králové'}",CZE,,VAN,Filip Hronek
8480800,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480800.png,Quinn,Hughes,43.0,D,L,70,180,178,82,1999-10-14,{'default': 'Orlando'},USA,{'default': 'FL'},VAN,Quinn Hughes
8478454,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478454.png,Noah,Juulsen,47.0,D,R,74,201,188,91,1997-04-02,{'default': 'Surrey'},CAN,{'default': 'BC'},VAN,Noah Juulsen
8474574,https://assets.nhle.com/mugs/nhl/20242025/VAN/8474574.png,Tyler,Myers,57.0,D,R,80,229,203,104,1990-02-01,{'default': 'Houston'},USA,{'default': 'TX'},VAN,Tyler Myers
8483678,https://assets.nhle.com/mugs/nhl/20242025/VAN/8483678.png,Elias,Pettersson,25.0,D,L,74,185,188,84,2004-02-16,"{'default': 'Vasteras', 'cs': 'Västeras', 'fi': 'Västerås', 'sk': 'Västeras', 'sv': 'Västerås'}",SWE,,VAN,Elias Pettersson
8477969,https://assets.nhle.com/mugs/nhl/20242025/VAN/8477969.png,Marcus,Pettersson,29.0,D,L,77,174,196,79,1996-05-08,"{'default': 'Skelleftea', 'fi': 'Skellefteå', 'sv': 'Skellefteå'}",SWE,,VAN,Marcus Pettersson
8477967,https://assets.nhle.com/mugs/nhl/20242025/VAN/8477967.png,Thatcher,Demko,35.0,G,L,76,192,193,87,1995-12-08,{'default': 'San Diego'},USA,{'default': 'CA'},VAN,Thatcher Demko
8480947,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480947.png,Kevin,Lankinen,32.0,G,L,74,190,188,86,1995-04-28,"{'default': 'Helsinki', 'cs': 'Helsinky', 'sk': 'Helsinky', 'sv': 'Helsingfors'}",FIN,,VAN,Kevin Lankinen
8475760,https://assets.nhle.com/mugs/nhl/20242025/UTA/8475760.png,Nick,Bjugstad,17.0,C,R,77,205,196,93,1992-07-17,{'default': 'Minneapolis'},USA,{'default': 'MN'},UTA,Nick Bjugstad
8479619,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479619.png,Michael,Carcone,53.0,L,L,69,182,175,83,1996-05-19,{'default': 'Ajax'},CAN,{'default': 'ON'},UTA,Michael Carcone
8483431,https://assets.nhle.com/mugs/nhl/20242025/UTA/8483431.png,Logan,Cooley,92.0,C,L,72,191,183,87,2004-05-04,{'default': 'Pittsburgh'},USA,{'default': 'PA'},UTA,Logan Cooley
8478474,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478474.png,Lawson,Crouse,67.0,L,L,76,214,193,97,1997-06-23,{'default': 'Mt. Brydges'},CAN,{'default': 'ON'},UTA,Lawson Crouse
8482659,https://assets.nhle.com/mugs/nhl/20242025/UTA/8482659.png,Josh,Doan,91.0,R,R,74,198,188,90,2002-02-01,{'default': 'Scottsdale'},USA,{'default': 'AZ'},UTA,Josh Doan
8482699,https://assets.nhle.com/mugs/nhl/20242025/UTA/8482699.png,Dylan,Guenther,11.0,R,R,73,191,185,87,2003-04-10,{'default': 'Edmonton'},CAN,{'default': 'AB'},UTA,Dylan Guenther
8480849,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480849.png,Barrett,Hayton,27.0,C,L,73,200,185,91,2000-06-09,{'default': 'Peterborough'},CAN,{'default': 'ON'},UTA,Barrett Hayton
8479343,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479343.png,Clayton,Keller,9.0,C,L,70,175,178,79,1998-07-29,{'default': 'Chesterfield'},USA,{'default': 'MO'},UTA,Clayton Keller
8477021,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477021.png,Alexander,Kerfoot,15.0,C,L,71,185,180,84,1994-08-11,{'default': 'Vancouver'},CAN,{'default': 'BC'},UTA,Alexander Kerfoot
8481711,https://assets.nhle.com/mugs/nhl/20242025/UTA/8481711.png,Matias,Maccelli,63.0,L,L,71,185,180,84,2000-10-14,"{'default': 'Turku', 'sv': 'Åbo'}",FIN,,UTA,Matias Maccelli
8480855,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480855.png,Jack,McBain,22.0,C,L,76,219,193,99,2000-01-06,{'default': 'Toronto'},CAN,{'default': 'ON'},UTA,Jack McBain
8477070,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477070.png,Liam,O'Brien,38.0,C,L,73,215,185,98,1994-07-29,{'default': 'Halifax'},CAN,{'default': 'NS'},UTA,Liam O'Brien
8477951,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477951.png,Nick,Schmaltz,8.0,C,R,72,184,183,83,1996-02-23,{'default': 'Madison'},USA,{'default': 'WI'},UTA,Nick Schmaltz
8478831,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478831.png,Kevin,Stenlund,82.0,C,R,75,213,191,97,1996-09-20,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,,UTA,Kevin Stenlund
8474145,https://assets.nhle.com/mugs/nhl/20242025/UTA/8474145.png,Robert,Bortuzzo,41.0,D,R,76,206,193,93,1989-03-18,{'default': 'Thunder Bay'},CAN,{'default': 'ON'},UTA,Robert Bortuzzo
8474013,https://assets.nhle.com/mugs/nhl/20242025/UTA/8474013.png,Ian,Cole,28.0,D,L,73,237,185,108,1989-02-21,{'default': 'Ann Arbor'},USA,{'default': 'MI'},UTA,Ian Cole
8480084,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480084.png,Nick,DeSimone,57.0,D,R,74,194,188,88,1994-11-21,{'default': 'East Amherst'},USA,{'default': 'NY'},UTA,Nick DeSimone
8480434,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480434.png,Sean,Durzi,50.0,D,R,73,196,185,89,1998-10-21,{'default': 'Mississauga'},CAN,{'default': 'ON'},UTA,Sean Durzi
8480891,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480891.png,Michael,Kesselring,7.0,D,R,77,215,196,98,2000-01-13,{'default': 'New Hampton'},USA,{'default': 'NH'},UTA,Michael Kesselring
8478507,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478507.png,John,Marino,6.0,D,R,73,200,185,91,1997-05-21,{'default': 'North Easton'},USA,{'default': 'MA'},UTA,John Marino
8476874,https://assets.nhle.com/mugs/nhl/20242025/UTA/8476874.png,Olli,Määttä,2.0,D,L,74,207,188,94,1994-08-22,{'default': 'Jyväskylä'},FIN,,UTA,Olli Määttä
8479410,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479410.png,Mikhail,Sergachev,98.0,D,L,75,212,191,96,1998-06-25,"{'default': 'Nizhnekamsk', 'cs': 'Nižněkamsk', 'fi': 'Nižnekamsk', 'sk': 'Nižněkamsk', 'sv': 'Nizhnekampsk'}",RUS,,UTA,Mikhail Sergachev
8478971,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478971.png,Connor,Ingram,39.0,G,L,73,218,185,99,1997-03-31,{'default': 'Saskatoon'},CAN,{'default': 'SK'},UTA,Connor Ingram
8478872,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478872.png,Karel,Vejmelka,70.0,G,R,76,221,193,100,1996-05-25,"{'default': 'Trebic', 'cs': 'Třebíč', 'fi': 'Třebíč ', 'sk': 'Třebíč'}",CZE,,UTA,Karel Vejmelka
8479944,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479944.png,Zachary,Aston-Reese,27.0,C,L,73,200,185,91,1994-08-10,{'default': 'Staten Island'},USA,{'default': 'NY'},CBJ,Zachary Aston-Reese
8482475,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482475.png,Yegor,Chinakhov,59.0,R,L,73,201,185,91,2001-02-01,{'default': 'Omsk'},RUS,,CBJ,Yegor Chinakhov
8479941,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479941.png,Justin,Danforth,17.0,R,R,68,188,173,85,1993-03-15,{'default': 'Oshawa'},CAN,{'default': 'ON'},CBJ,Justin Danforth
8484166,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8484166.png,Adam,Fantilli,19.0,C,L,74,199,188,90,2004-10-12,{'default': 'Nobleton'},CAN,{'default': 'ON'},CBJ,Adam Fantilli
8478432,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478432.png,Christian,Fischer,36.0,R,R,74,212,188,96,1997-04-15,{'default': 'Chicago'},USA,{'default': 'IL'},CBJ,Christian Fischer
8476432,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8476432.png,Boone,Jenner,38.0,C,L,74,203,188,92,1993-06-15,{'default': 'Dorchester'},CAN,{'default': 'ON'},CBJ,Boone Jenner
8482660,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482660.png,Kent,Johnson,91.0,C,L,72,180,183,82,2002-10-18,{'default': 'Port Moody'},CAN,{'default': 'BC'},CBJ,Kent Johnson
8479316,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479316.png,Luke,Kunin,11.0,C,R,72,197,183,89,1997-12-04,{'default': 'Chesterfield'},USA,{'default': 'MO'},CBJ,Luke Kunin
8476374,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8476374.png,Sean,Kuraly,7.0,C,L,74,215,188,98,1993-01-20,{'default': 'Niagara Falls'},USA,{'default': 'NY'},CBJ,Sean Kuraly
8478099,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478099.png,Kevin,Labanc,62.0,R,R,71,185,180,84,1995-12-12,{'default': 'Brooklyn'},USA,{'default': 'NY'},CBJ,Kevin Labanc
8480893,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8480893.png,Kirill,Marchenko,86.0,R,R,75,197,191,89,2000-07-21,{'default': 'Barnaul'},RUS,,CBJ,Kirill Marchenko
8477497,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8477497.png,Sean,Monahan,23.0,C,L,74,197,188,89,1994-10-12,{'default': 'Brampton'},CAN,{'default': 'ON'},CBJ,Sean Monahan
8479671,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479671.png,Mathieu,Olivier,24.0,R,R,73,226,185,103,1997-02-11,{'default': 'Biloxi'},USA,{'default': 'MS'},CBJ,Mathieu Olivier
8482705,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482705.png,Cole,Sillinger,4.0,C,L,73,202,185,92,2003-05-16,{'default': 'Columbus'},USA,{'default': 'OH'},CBJ,Cole Sillinger
8474037,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8474037.png,James,van Riemsdyk,21.0,L,L,75,209,191,95,1989-05-04,{'default': 'Middletown'},USA,{'default': 'NJ'},CBJ,James van Riemsdyk
8481716,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8481716.png,Dmitri,Voronkov,10.0,L,L,77,227,196,103,2000-09-10,{'default': 'Angarsk'},RUS,,CBJ,Dmitri Voronkov
8485469,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8485469.png,Jack,Williams,29.0,R,R,71,185,180,84,2002-03-02,{'default': 'Biddeford'},USA,{'default': 'ME'},CBJ,Jack Williams
8481161,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8481161.png,Jake,Christiansen,2.0,D,L,72,197,183,89,1999-09-12,{'default': 'West Vancouver'},CAN,{'default': 'BC'},CBJ,Jake Christiansen
8479371,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479371.png,Dante,Fabbro,15.0,D,R,72,189,183,86,1998-06-20,{'default': 'Coquitlam'},CAN,{'default': 'BC'},CBJ,Dante Fabbro
8475790,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8475790.png,Erik,Gudbranson,44.0,D,R,77,222,196,101,1992-01-07,{'default': 'Ottawa'},CAN,{'default': 'ON'},CBJ,Erik Gudbranson
8480887,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8480887.png,Jordan,Harris,22.0,D,L,71,187,180,85,2000-07-07,{'default': 'Haverhill'},USA,{'default': 'MA'},CBJ,Jordan Harris
8471677,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8471677.png,Jack,Johnson,3.0,D,L,74,225,188,102,1987-01-13,{'default': 'Indianapolis'},USA,{'default': 'IN'},CBJ,Jack Johnson
8478500,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478500.png,Ivan,Provorov,9.0,D,L,73,213,185,97,1997-01-13,"{'default': 'Yaroslavl', 'cs': 'Jaroslavl', 'fi': 'Jaroslavl', 'sk': 'Jaroslavl'}",RUS,,CBJ,Ivan Provorov
8476923,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8476923.png,Damon,Severson,78.0,D,R,74,204,188,93,1994-08-07,{'default': 'Melville'},CAN,{'default': 'SK'},CBJ,Damon Severson
8478460,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478460.png,Zach,Werenski,8.0,D,L,74,211,188,96,1997-07-19,{'default': 'Grosse Pointe'},USA,{'default': 'MI'},CBJ,Zach Werenski
8478007,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478007.png,Elvis,Merzlikins,90.0,G,L,75,190,191,86,1994-04-13,"{'default': 'Riga', 'fi': 'Riika'}",LVA,,CBJ,Elvis Merzlikins
8480193,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8480193.png,Daniil,Tarasov,40.0,G,L,77,203,196,92,1999-03-27,"{'default': 'Novokuznetsk', 'cs': 'Novokuzněck', 'sk': 'Novokuzněck'}",RUS,,CBJ,Daniil Tarasov
8481013,https://assets.nhle.com/mugs/nhl/20242025/DET/8481013.png,Jonatan,Berggren,48.0,R,L,71,197,180,89,2000-07-16,{'default': 'Uppsala'},SWE,,DET,Jonatan Berggren
8477456,https://assets.nhle.com/mugs/nhl/20242025/DET/8477456.png,J.T.,Compher,37.0,L,R,72,190,183,86,1995-04-08,{'default': 'Northbrook'},USA,{'default': 'IL'},DET,J.T. Compher
8477429,https://assets.nhle.com/mugs/nhl/20242025/DET/8477429.png,Andrew,Copp,18.0,C,L,73,203,185,92,1994-07-08,{'default': 'Ann Arbor'},USA,{'default': 'MI'},DET,Andrew Copp
8479337,https://assets.nhle.com/mugs/nhl/20242025/DET/8479337.png,Alex,DeBrincat,93.0,R,R,68,180,173,82,1997-12-18,{'default': 'Farmington Hills'},USA,{'default': 'MI'},DET,Alex DeBrincat
8474141,https://assets.nhle.com/mugs/nhl/20242025/DET/8474141.png,Patrick,Kane,88.0,R,L,70,177,178,80,1988-11-19,{'default': 'Buffalo'},USA,{'default': 'NY'},DET,Patrick Kane
8483464,https://assets.nhle.com/mugs/nhl/20242025/DET/8483464.png,Marco,Kasper,92.0,C,L,73,183,185,83,2004-04-08,{'default': 'Innsbruck'},AUT,,DET,Marco Kasper
8477946,https://assets.nhle.com/mugs/nhl/20242025/DET/8477946.png,Dylan,Larkin,71.0,C,L,73,199,185,90,1996-07-30,{'default': 'Waterford'},USA,{'default': 'MI'},DET,Dylan Larkin
8482802,https://assets.nhle.com/mugs/nhl/20242025/DET/8482802.png,Carter,Mazur,43.0,L,R,72,170,183,77,2002-03-28,{'default': 'Jackson'},USA,{'default': 'MI'},DET,Carter Mazur
8477353,https://assets.nhle.com/mugs/nhl/20242025/DET/8477353.png,Tyler,Motte,14.0,C,L,70,194,178,88,1995-03-10,{'default': 'St. Clair'},USA,{'default': 'MI'},DET,Tyler Motte
8479992,https://assets.nhle.com/mugs/nhl/20242025/DET/8479992.png,Michael,Rasmussen,27.0,C,L,78,220,198,100,1999-04-17,{'default': 'Surrey'},CAN,{'default': 'BC'},DET,Michael Rasmussen
8482078,https://assets.nhle.com/mugs/nhl/20242025/DET/8482078.png,Lucas,Raymond,23.0,L,R,71,188,180,85,2002-03-28,"{'default': 'Gothenburg', 'cs': 'Göteborg', 'de': 'Göteborg', 'fi': 'Göteborg', 'fr': 'Göteborg', 'sk': 'Göteborg', 'sv': 'Göteborg'}",SWE,,DET,Lucas Raymond
8475225,https://assets.nhle.com/mugs/nhl/20242025/DET/8475225.png,Craig,Smith,15.0,C,R,73,203,185,92,1989-09-05,{'default': 'Madison'},USA,{'default': 'WI'},DET,Craig Smith
8475765,https://assets.nhle.com/mugs/nhl/20242025/DET/8475765.png,Vladimir,Tarasenko,11.0,R,L,73,219,185,99,1991-12-13,"{'default': 'Yaroslavl', 'cs': 'Jaroslavl', 'fi': 'Jaroslavl', 'sk': 'Jaroslavl'}",RUS,,DET,Vladimir Tarasenko
8475279,https://assets.nhle.com/mugs/nhl/20242025/DET/8475279.png,Ben,Chiarot,8.0,D,L,75,224,191,102,1991-05-09,{'default': 'Hamilton'},CAN,{'default': 'ON'},DET,Ben Chiarot
8482762,https://assets.nhle.com/mugs/nhl/20242025/DET/8482762.png,Simon,Edvinsson,77.0,D,L,78,209,198,95,2003-02-05,{'default': 'Kungsbacka'},SWE,,DET,Simon Edvinsson
8476979,https://assets.nhle.com/mugs/nhl/20242025/DET/8476979.png,Erik,Gustafsson,56.0,D,L,73,189,185,86,1992-03-14,"{'default': 'Nynashamn', 'cs': 'Nynäshamn', 'fi': 'Nynäshamn', 'sk': 'Nynäshamn', 'sv': 'Nynäshamn'}",SWE,,DET,Erik Gustafsson
8475718,https://assets.nhle.com/mugs/nhl/20242025/DET/8475718.png,Justin,Holl,3.0,D,R,76,194,193,88,1992-01-30,{'default': 'Tonka Bay'},USA,{'default': 'MN'},DET,Justin Holl
8481607,https://assets.nhle.com/mugs/nhl/20242025/DET/8481607.png,Albert,Johansson,20.0,D,L,72,168,183,76,2001-01-04,{'default': 'Karlstad'},SWE,,DET,Albert Johansson
8478021,https://assets.nhle.com/mugs/nhl/20242025/DET/8478021.png,William,Lagesson,84.0,D,L,74,211,188,96,1996-02-22,"{'default': 'Gothenburg', 'cs': 'Göteborg', 'de': 'Göteborg', 'fi': 'Göteborg', 'fr': 'Göteborg', 'sk': 'Göteborg', 'sv': 'Göteborg'}",SWE,,DET,William Lagesson
8473507,https://assets.nhle.com/mugs/nhl/20242025/DET/8473507.png,Jeff,Petry,46.0,D,R,75,208,191,94,1987-12-09,{'default': 'Ann Arbor'},USA,{'default': 'MI'},DET,Jeff Petry
8481542,https://assets.nhle.com/mugs/nhl/20242025/DET/8481542.png,Moritz,Seider,53.0,D,R,75,205,191,93,2001-04-06,{'default': 'Zell'},DEU,,DET,Moritz Seider
8479312,https://assets.nhle.com/mugs/nhl/20242025/DET/8479312.png,Alex,Lyon,34.0,G,L,73,196,185,89,1992-12-09,{'default': 'Baudette'},USA,{'default': 'MN'},DET,Alex Lyon
8475852,https://assets.nhle.com/mugs/nhl/20242025/DET/8475852.png,Petr,Mrazek,43.0,G,L,74,188,188,85,1992-02-14,{'default': 'Ostrava'},CZE,,DET,Petr Mrazek
8475660,https://assets.nhle.com/mugs/nhl/20242025/DET/8475660.png,Cam,Talbot,39.0,G,L,76,200,193,91,1987-07-05,{'default': 'Caledonia'},CAN,{'default': 'ON'},DET,Cam Talbot
8477979,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477979.png,Nicolas,Aube-Kubel,96.0,R,R,72,213,183,97,1996-05-10,{'default': 'Slave Lake'},CAN,{'default': 'AB'},NYR,Nicolas Aube-Kubel
8482132,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482132.png,Brett,Berard,65.0,L,L,69,175,175,79,2002-09-09,{'default': 'Providence'},USA,{'default': 'RI'},NYR,Brett Berard
8477380,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477380.png,Jonny,Brodzinski,22.0,C,R,72,211,183,96,1993-06-19,{'default': 'Ham Lake'},USA,{'default': 'MN'},NYR,Jonny Brodzinski
8475842,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475842.png,Sam,Carrick,39.0,C,R,72,202,183,92,1992-02-04,{'default': 'Markham'},CAN,{'default': 'ON'},NYR,Sam Carrick
8482157,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482157.png,Will,Cuylle,50.0,L,L,75,212,191,96,2002-02-05,{'default': 'Toronto'},CAN,{'default': 'ON'},NYR,Will Cuylle
8481726,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481726.png,Adam,Edstrom,84.0,C,L,79,241,201,109,2000-10-12,{'default': 'Karlstad'},SWE,,NYR,Adam Edstrom
8481560,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481560.png,Arthur,Kaliyev,34.0,R,L,74,210,188,95,2001-06-26,{'default': 'Tashkent'},UZB,,NYR,Arthur Kaliyev
8482109,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482109.png,Alexis,Lafrenière,13.0,L,L,74,196,188,89,2001-10-11,{'default': 'St-Eustache'},CAN,{'default': 'QC'},NYR,Alexis Lafrenière
8476468,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476468.png,J.T.,Miller,8.0,L,L,73,218,185,99,1993-03-14,{'default': 'East Palestine'},USA,{'default': 'OH'},NYR,J.T. Miller
8482747,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482747.png,Brennan,Othmann,78.0,L,L,72,192,183,87,2003-01-05,{'default': 'Pickering'},CAN,{'default': 'ON'},NYR,Brennan Othmann
8478550,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478550.png,Artemi,Panarin,10.0,L,R,72,177,183,80,1991-10-30,{'default': 'Korkino'},RUS,,NYR,Artemi Panarin
